userid,category,placeid,local_datetime,latitude,longitude,country_name,state_name,h3_cell
8459,Food,23742,2010-05-23 22:46:47+00:00,40.763216753,-73.9727023319,United States,New_York,8a2a100d611ffff
8031,Food,23742,2010-11-26 16:51:10+00:00,40.763216753,-73.9727023319,United States,New_York,8a2a100d611ffff
58735,Food,275920,2009-12-27 02:12:34+00:00,40.7546493787,-73.9732695171,United States,New_York,8a2a100d638ffff
58735,Food,275301,2009-12-27 00:04:55+00:00,40.7550212876,-73.9719196584,United States,New_York,8a2a100d63affff
1673384,Food,275301,2010-10-30 20:47:55+00:00,40.7550212876,-73.9719196584,United States,New_York,8a2a100d63affff
53570,Food,275301,2010-05-05 00:06:50+00:00,40.7550212876,-73.9719196584,United States,New_York,8a2a100d63affff
58735,Food,232733,2009-12-26 18:21:14+00:00,40.7288523724,-73.9876378237,United States,New_York,8a2a1072c96ffff
30603,Food,232733,2011-07-21 00:04:59+00:00,40.7288523724,-73.9876378237,United States,New_York,8a2a1072c96ffff
8031,Food,232733,2010-11-26 16:25:02+00:00,40.7288523724,-73.9876378237,United States,New_York,8a2a1072c96ffff
81516,Food,232733,2010-03-11 05:06:23+00:00,40.7288523724,-73.9876378237,United States,New_York,8a2a1072c96ffff
79240,Food,75090,2011-03-14 16:32:44+00:00,40.7267216401,-73.9959377744,United States,New_York,8a2a1072c8f7fff
18660,Food,1301049,2011-01-22 23:22:11+00:00,42.730903583,-73.847643533,United States,New_York,8a2b89031027fff
4622,Food,1301049,2011-01-22 23:20:50+00:00,42.730903583,-73.847643533,United States,New_York,8a2b89031027fff
18660,Food,162200,2011-01-22 14:26:47+00:00,42.7252483667,-73.7976098167,United States,New_York,8a2b890206f7fff
4622,Food,162200,2011-01-22 14:33:01+00:00,42.7252483667,-73.7976098167,United States,New_York,8a2b890206f7fff
18660,Food,543425,2011-01-20 23:11:39+00:00,42.7121515197,-73.8169773711,United States,New_York,8a2b89004b2ffff
4622,Food,543425,2011-01-20 23:10:02+00:00,42.7121515197,-73.8169773711,United States,New_York,8a2b89004b2ffff
18660,Food,913748,2011-01-20 00:10:53+00:00,42.72158,-73.807907,United States,New_York,8a2b89023ca7fff
4622,Food,913748,2011-01-20 00:11:49+00:00,42.72158,-73.807907,United States,New_York,8a2b89023ca7fff
63683,Food,358116,2010-04-22 20:39:31+00:00,40.6413130667,-73.78947955,United States,New_York,8a2a103b396ffff
1531870,Food,358116,2011-04-28 00:35:40+00:00,40.6413130667,-73.78947955,United States,New_York,8a2a103b396ffff
63683,Food,753554,2010-04-13 19:17:22+00:00,40.6380229409,-73.7861162424,United States,New_York,8a2a103b141ffff
1531870,Food,753554,2011-04-28 03:34:03+00:00,40.6380229409,-73.7861162424,United States,New_York,8a2a103b141ffff
116691,Food,48516,2011-04-08 18:03:49+00:00,40.7579789633,-73.9853140089,United States,New_York,8a2a100d6797fff
130631,Food,48516,2010-08-10 16:11:28+00:00,40.7579789633,-73.9853140089,United States,New_York,8a2a100d6797fff
197017,Food,48516,2011-03-15 00:54:14+00:00,40.7579789633,-73.9853140089,United States,New_York,8a2a100d6797fff
197017,Food,48516,2010-04-07 18:05:47+00:00,40.7579789633,-73.9853140089,United States,New_York,8a2a100d6797fff
533055,Food,48516,2011-04-08 18:03:44+00:00,40.7579789633,-73.9853140089,United States,New_York,8a2a100d6797fff
174566,Food,48516,2011-01-26 23:40:22+00:00,40.7579789633,-73.9853140089,United States,New_York,8a2a100d6797fff
119763,Food,48516,2011-04-08 18:03:47+00:00,40.7579789633,-73.9853140089,United States,New_York,8a2a100d6797fff
2080407,Food,48516,2011-04-08 18:03:43+00:00,40.7579789633,-73.9853140089,United States,New_York,8a2a100d6797fff
117848,Food,48516,2011-04-08 18:03:46+00:00,40.7579789633,-73.9853140089,United States,New_York,8a2a100d6797fff
11148,Food,48516,2010-02-17 00:30:36+00:00,40.7579789633,-73.9853140089,United States,New_York,8a2a100d6797fff
126563,Food,122974,2010-07-29 20:36:49+00:00,40.7228118164,-74.0044728201,United States,New_York,8a2a1072c0affff
126563,Food,771731,2010-03-22 18:50:51+00:00,40.7380085167,-74.0021035167,United States,New_York,8a2a10721b4ffff
126563,Food,164424,2010-03-22 03:32:22+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
17390,Food,164424,2009-12-04 18:26:08+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-29 17:48:48+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-24 17:32:51+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-22 17:20:25+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-19 17:13:32+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-17 17:01:40+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-16 18:08:09+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-10 17:01:32+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-09 17:01:20+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-05 16:31:54+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-03 16:39:40+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-02 16:59:34+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-11-01 16:52:16+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-10-21 16:00:36+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-10-20 16:19:38+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-10-19 16:18:15+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-10-18 16:21:20+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-10-15 17:02:11+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
55197,Food,164424,2010-10-14 16:07:54+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
30603,Food,164424,2011-04-17 00:04:08+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
79680,Food,164424,2010-04-21 21:13:57+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
8031,Food,164424,2010-11-26 20:33:07+00:00,40.73850238,-74.00378865,United States,New_York,8a2a10721b5ffff
51554,Food,398900,2010-07-26 16:13:54+00:00,40.7275221175,-73.9936294526,United States,New_York,8a2a1072c80ffff
219708,Food,398900,2010-04-25 01:15:30+00:00,40.7275221175,-73.9936294526,United States,New_York,8a2a1072c80ffff
92583,Food,398900,2010-10-05 16:34:29+00:00,40.7275221175,-73.9936294526,United States,New_York,8a2a1072c80ffff
92583,Food,398900,2010-07-26 16:57:52+00:00,40.7275221175,-73.9936294526,United States,New_York,8a2a1072c80ffff
249185,Food,232142,2010-06-06 23:19:18+00:00,40.72399181,-73.99606966,United States,New_York,8a2a1072c167fff
249185,Food,234908,2010-06-06 18:14:36+00:00,40.7124601397,-73.962741065,United States,New_York,8a2a100dec8ffff
249185,Food,42524,2010-06-06 17:28:42+00:00,40.7106283376,-73.9655948557,United States,New_York,8a2a100de507fff
49949,Food,42524,2010-10-10 02:22:42+00:00,40.7106283376,-73.9655948557,United States,New_York,8a2a100de507fff
7605,Food,42524,2010-01-15 17:33:44+00:00,40.7106283376,-73.9655948557,United States,New_York,8a2a100de507fff
249185,Food,137985,2010-06-06 14:22:18+00:00,40.7341772333,-74.0020734833,United States,New_York,8a2a1072cd07fff
97612,Food,637059,2010-07-31 22:56:46+00:00,40.7524774667,-73.9728448167,United States,New_York,8a2a100d62affff
1673384,Food,637059,2010-10-30 20:42:18+00:00,40.7524774667,-73.9728448167,United States,New_York,8a2a100d62affff
1673384,Food,637059,2010-10-30 05:06:27+00:00,40.7524774667,-73.9728448167,United States,New_York,8a2a100d62affff
1673384,Food,637059,2010-10-27 05:38:19+00:00,40.7524774667,-73.9728448167,United States,New_York,8a2a100d62affff
1673384,Food,637059,2010-10-16 00:53:20+00:00,40.7524774667,-73.9728448167,United States,New_York,8a2a100d62affff
104483,Food,637059,2011-05-11 01:45:54+00:00,40.7524774667,-73.9728448167,United States,New_York,8a2a100d62affff
97612,Food,207447,2010-04-17 03:04:10+00:00,40.7289960932,-73.9886237793,United States,New_York,8a2a1072c947fff
1673384,Food,207447,2010-10-19 02:02:12+00:00,40.7289960932,-73.9886237793,United States,New_York,8a2a1072c947fff
97612,Food,59841,2010-04-05 01:44:08+00:00,40.7173001073,-74.0003845096,United States,New_York,8a2a1072c3affff
97612,Food,59841,2010-02-20 22:57:07+00:00,40.7173001073,-74.0003845096,United States,New_York,8a2a1072c3affff
97612,Food,46445,2010-04-03 20:04:47+00:00,40.7382178727,-74.0019536018,United States,New_York,8a2a10721b4ffff
97612,Food,46445,2010-03-21 20:25:45+00:00,40.7382178727,-74.0019536018,United States,New_York,8a2a10721b4ffff
2366301,Food,46445,2011-04-25 22:37:26+00:00,40.7382178727,-74.0019536018,United States,New_York,8a2a10721b4ffff
97612,Food,298905,2010-04-01 00:34:59+00:00,40.782221004,-73.9806566344,United States,New_York,8a2a1008b857fff
205286,Food,298905,2010-12-14 18:53:41+00:00,40.782221004,-73.9806566344,United States,New_York,8a2a1008b857fff
205286,Food,298905,2010-07-22 01:27:52+00:00,40.782221004,-73.9806566344,United States,New_York,8a2a1008b857fff
97612,Food,171431,2010-03-28 19:44:11+00:00,40.7159724115,-74.0109031293,United States,New_York,8a2a1072c6e7fff
97612,Food,171431,2010-03-07 21:45:37+00:00,40.7159724115,-74.0109031293,United States,New_York,8a2a1072c6e7fff
97612,Food,171431,2010-01-30 22:53:45+00:00,40.7159724115,-74.0109031293,United States,New_York,8a2a1072c6e7fff
97612,Food,68088,2010-03-21 23:16:34+00:00,40.742701104,-73.9983163816,United States,New_York,8a2a100d240ffff
37115,Food,68088,2010-04-05 19:21:34+00:00,40.742701104,-73.9983163816,United States,New_York,8a2a100d240ffff
30603,Food,68088,2010-04-17 20:20:37+00:00,40.742701104,-73.9983163816,United States,New_York,8a2a100d240ffff
8031,Food,68088,2010-12-22 18:11:29+00:00,40.742701104,-73.9983163816,United States,New_York,8a2a100d240ffff
97612,Food,93327,2010-03-21 03:26:19+00:00,40.7477690328,-73.9872443676,United States,New_York,8a2a100d2c67fff
97612,Food,93327,2010-02-21 07:07:42+00:00,40.7477690328,-73.9872443676,United States,New_York,8a2a100d2c67fff
109967,Food,93327,2010-04-18 21:27:25+00:00,40.7477690328,-73.9872443676,United States,New_York,8a2a100d2c67fff
97612,Food,287035,2010-03-13 23:12:24+00:00,40.7290956779,-73.9900283119,United States,New_York,8a2a1072c957fff
197017,Food,287035,2010-04-08 01:28:47+00:00,40.7290956779,-73.9900283119,United States,New_York,8a2a1072c957fff
1673384,Food,287035,2010-10-19 02:07:43+00:00,40.7290956779,-73.9900283119,United States,New_York,8a2a1072c957fff
97612,Food,22479,2010-03-13 01:44:10+00:00,40.7236142643,-73.988398206,United States,New_York,8a2a1072cb07fff
56090,Food,22479,2010-08-16 01:51:38+00:00,40.7236142643,-73.988398206,United States,New_York,8a2a1072cb07fff
470092,Food,22479,2010-12-25 10:23:29+00:00,40.7236142643,-73.988398206,United States,New_York,8a2a1072cb07fff
8031,Food,22479,2010-07-16 23:46:09+00:00,40.7236142643,-73.988398206,United States,New_York,8a2a1072cb07fff
97612,Food,162016,2010-03-04 19:50:50+00:00,40.7475170623,-73.9867722988,United States,New_York,8a2a100d2c67fff
97612,Food,448543,2010-01-25 00:10:17+00:00,40.7836477776,-73.9779149723,United States,New_York,8a2a1008b95ffff
242563,Food,440607,2010-09-30 22:24:55+00:00,40.6535415649,-73.787022348,United States,New_York,8a2a103b015ffff
242563,Food,440607,2010-09-09 21:41:46+00:00,40.6535415649,-73.787022348,United States,New_York,8a2a103b015ffff
55197,Food,440607,2010-02-09 18:33:52+00:00,40.6535415649,-73.787022348,United States,New_York,8a2a103b015ffff
470092,Food,440607,2010-12-23 09:32:26+00:00,40.6535415649,-73.787022348,United States,New_York,8a2a103b015ffff
7902,Food,507505,2011-05-13 14:09:12+00:00,40.7497462193,-73.981201941,United States,New_York,8a2a100d2987fff
133080,Food,507505,2011-02-16 14:28:43+00:00,40.7497462193,-73.981201941,United States,New_York,8a2a100d2987fff
133080,Food,507505,2011-02-15 15:16:05+00:00,40.7497462193,-73.981201941,United States,New_York,8a2a100d2987fff
181566,Food,507505,2011-01-07 06:12:18+00:00,40.7497462193,-73.981201941,United States,New_York,8a2a100d2987fff
7902,Food,142618,2011-05-13 05:35:46+00:00,40.7471313477,-73.9770965576,United States,New_York,8a2a100d282ffff
112025,Food,142618,2011-04-28 07:15:00+00:00,40.7471313477,-73.9770965576,United States,New_York,8a2a100d282ffff
30603,Food,142618,2011-04-16 20:42:55+00:00,40.7471313477,-73.9770965576,United States,New_York,8a2a100d282ffff
1531870,Food,142618,2011-04-28 06:27:23+00:00,40.7471313477,-73.9770965576,United States,New_York,8a2a100d282ffff
470092,Food,142618,2010-12-25 10:27:11+00:00,40.7471313477,-73.9770965576,United States,New_York,8a2a100d282ffff
8031,Food,142618,2010-07-18 13:36:04+00:00,40.7471313477,-73.9770965576,United States,New_York,8a2a100d282ffff
7902,Food,502274,2010-03-28 17:29:49+00:00,40.7507400513,-73.986366272,United States,New_York,8a2a100d2d77fff
73951,Food,502274,2010-07-16 01:05:36+00:00,40.7507400513,-73.986366272,United States,New_York,8a2a100d2d77fff
73951,Food,502274,2010-07-15 02:23:26+00:00,40.7507400513,-73.986366272,United States,New_York,8a2a100d2d77fff
7902,Food,16812,2010-03-28 01:53:59+00:00,40.73838125,-73.9880529167,United States,New_York,8a2a100d20effff
30603,Food,16812,2011-07-21 00:04:05+00:00,40.73838125,-73.9880529167,United States,New_York,8a2a100d20effff
7902,Food,764634,2010-03-26 23:44:29+00:00,40.73772345,-73.9890493667,United States,New_York,8a2a100d20cffff
37594,Food,764634,2010-05-09 01:09:46+00:00,40.73772345,-73.9890493667,United States,New_York,8a2a100d20cffff
29631,Food,4643903,2010-09-29 17:19:13+00:00,40.75322401,-73.98894286,United States,New_York,8a2a100d2d17fff
29631,Food,814674,2010-09-28 23:00:08+00:00,40.767604013,-73.9831144471,United States,New_York,8a2a1008b26ffff
29631,Food,339576,2010-08-20 16:22:15+00:00,40.76453626,-73.9819545729,United States,New_York,8a2a100d650ffff
93208,Food,339576,2010-04-20 15:26:23+00:00,40.76453626,-73.9819545729,United States,New_York,8a2a100d650ffff
283456,Food,339576,2010-09-16 00:15:04+00:00,40.76453626,-73.9819545729,United States,New_York,8a2a100d650ffff
29631,Food,993696,2010-08-18 18:09:36+00:00,40.8551676592,-73.9374625683,United States,New_York,8a2a100ae097fff
29631,Food,35033,2010-07-08 22:52:14+00:00,40.763894367,-73.9884644066,United States,New_York,8a2a100d64b7fff
1160,Food,35033,2010-07-04 22:55:33+00:00,40.763894367,-73.9884644066,United States,New_York,8a2a100d64b7fff
29631,Food,106550,2010-06-14 18:29:42+00:00,40.758274089,-73.9789081908,United States,New_York,8a2a100d6707fff
55516,Food,106550,2009-12-27 20:20:03+00:00,40.758274089,-73.9789081908,United States,New_York,8a2a100d6707fff
55516,Food,106550,2009-12-27 19:45:41+00:00,40.758274089,-73.9789081908,United States,New_York,8a2a100d6707fff
18579,Food,106550,2010-08-21 01:24:46+00:00,40.758274089,-73.9789081908,United States,New_York,8a2a100d6707fff
23404,Food,106550,2010-06-05 20:13:01+00:00,40.758274089,-73.9789081908,United States,New_York,8a2a100d6707fff
29631,Food,203100,2010-06-14 18:01:21+00:00,40.7617160711,-73.9825742839,United States,New_York,8a2a100d6477fff
197017,Food,203100,2010-04-07 21:54:43+00:00,40.7617160711,-73.9825742839,United States,New_York,8a2a100d6477fff
30603,Food,203100,2011-07-21 00:04:12+00:00,40.7617160711,-73.9825742839,United States,New_York,8a2a100d6477fff
29631,Food,735670,2010-04-16 16:02:27+00:00,40.754084238,-73.9819014072,United States,New_York,8a2a100d660ffff
29631,Food,472609,2010-01-29 18:57:22+00:00,40.7276832488,-74.0001829545,United States,New_York,8a2a1072cc6ffff
25632,Food,472609,2010-06-26 00:45:36+00:00,40.7276832488,-74.0001829545,United States,New_York,8a2a1072cc6ffff
29631,Food,468758,2010-01-29 00:24:07+00:00,40.8605922625,-73.9328706264,United States,New_York,8a2a100aec77fff
156431,Food,577859,2010-12-22 02:36:02+00:00,40.7545152667,-73.9953890833,United States,New_York,8a2a10725adffff
30603,Food,577859,2011-07-20 14:57:53+00:00,40.7545152667,-73.9953890833,United States,New_York,8a2a10725adffff
156431,Food,56384,2010-12-20 17:33:25+00:00,40.7618182361,-73.9939453143,United States,New_York,8a2a1072585ffff
156431,Food,292350,2010-12-18 22:00:52+00:00,40.7548319446,-73.9949905872,United States,New_York,8a2a10725ac7fff
17871,Food,292350,2009-12-29 22:53:25+00:00,40.7548319446,-73.9949905872,United States,New_York,8a2a10725ac7fff
1331047,Food,292350,2011-05-03 22:11:49+00:00,40.7548319446,-73.9949905872,United States,New_York,8a2a10725ac7fff
156431,Food,157088,2010-12-17 17:35:18+00:00,40.7630236573,-73.9930486679,United States,New_York,8a2a10725847fff
156431,Food,686968,2010-12-13 23:22:33+00:00,40.7618807147,-73.9901215474,United States,New_York,8a2a100d649ffff
156785,Food,686968,2010-06-09 00:37:22+00:00,40.7618807147,-73.9901215474,United States,New_York,8a2a100d649ffff
219708,Food,686968,2010-06-26 04:25:14+00:00,40.7618807147,-73.9901215474,United States,New_York,8a2a100d649ffff
156431,Food,490014,2010-12-13 17:56:25+00:00,40.7637143806,-73.9959132671,United States,New_York,8a2a107258e7fff
5901,Food,490014,2010-04-23 13:51:45+00:00,40.7637143806,-73.9959132671,United States,New_York,8a2a107258e7fff
84655,Food,490014,2010-08-01 18:07:55+00:00,40.7637143806,-73.9959132671,United States,New_York,8a2a107258e7fff
156431,Food,1128469,2010-12-12 00:46:11+00:00,40.7328145167,-74.0032988,United States,New_York,8a2a1072cd1ffff
156431,Food,803063,2010-12-11 20:54:24+00:00,40.75958532,-73.99168127,United States,New_York,8a2a10725b1ffff
43073,Food,803063,2010-08-24 00:36:45+00:00,40.75958532,-73.99168127,United States,New_York,8a2a10725b1ffff
156431,Food,6573693,2010-12-11 20:51:06+00:00,40.7601390167,-73.9912305167,United States,New_York,8a2a10725b1ffff
16989,Food,301860,2010-01-24 07:39:01+00:00,40.7822051021,-73.948401182,United States,New_York,8a2a10089847fff
197017,Food,301860,2010-05-14 18:52:01+00:00,40.7822051021,-73.948401182,United States,New_York,8a2a10089847fff
22482,Food,374974,2011-05-30 20:00:02+00:00,40.7751062159,-73.9537757635,United States,New_York,8a2a10089327fff
22482,Food,374974,2010-04-15 01:15:07+00:00,40.7751062159,-73.9537757635,United States,New_York,8a2a10089327fff
37594,Food,374974,2010-06-26 01:10:46+00:00,40.7751062159,-73.9537757635,United States,New_York,8a2a10089327fff
22482,Food,13661,2011-02-14 23:49:18+00:00,40.7196304555,-73.9847096776,United States,New_York,8a2a100d36b7fff
120,Food,13661,2010-10-11 02:00:02+00:00,40.7196304555,-73.9847096776,United States,New_York,8a2a100d36b7fff
22482,Food,154386,2011-02-09 02:22:10+00:00,40.771454246,-73.9560980547,United States,New_York,8a2a10089207fff
22482,Food,154386,2010-06-27 03:33:14+00:00,40.771454246,-73.9560980547,United States,New_York,8a2a10089207fff
17390,Food,154386,2009-12-02 00:55:45+00:00,40.771454246,-73.9560980547,United States,New_York,8a2a10089207fff
197017,Food,154386,2010-05-14 19:25:22+00:00,40.771454246,-73.9560980547,United States,New_York,8a2a10089207fff
2366301,Food,154386,2011-03-27 00:32:26+00:00,40.771454246,-73.9560980547,United States,New_York,8a2a10089207fff
177299,Food,154386,2010-10-15 23:38:17+00:00,40.771454246,-73.9560980547,United States,New_York,8a2a10089207fff
37594,Food,154386,2010-10-09 19:22:49+00:00,40.771454246,-73.9560980547,United States,New_York,8a2a10089207fff
37594,Food,154386,2010-06-29 01:55:50+00:00,40.771454246,-73.9560980547,United States,New_York,8a2a10089207fff
22482,Food,6487195,2011-01-18 02:46:57+00:00,40.7501402555,-73.9835247785,United States,New_York,8a2a100d2997fff
22482,Food,164584,2010-07-27 12:38:00+00:00,40.7222143833,-74.0081539833,United States,New_York,8a2a1072c46ffff
22482,Food,164584,2010-06-29 12:09:47+00:00,40.7222143833,-74.0081539833,United States,New_York,8a2a1072c46ffff
22482,Food,164584,2010-03-03 18:32:51+00:00,40.7222143833,-74.0081539833,United States,New_York,8a2a1072c46ffff
22482,Food,512637,2010-07-03 23:46:51+00:00,40.7307353147,-74.0014133806,United States,New_York,8a2a1072cd5ffff
22482,Food,116462,2010-07-02 16:33:29+00:00,40.7192096776,-74.0101448098,United States,New_York,8a2a1072c637fff
22482,Food,261814,2010-06-17 02:34:20+00:00,40.7799134962,-73.9503143912,United States,New_York,8a2a10089b87fff
22482,Food,51159,2010-04-13 12:24:43+00:00,40.7708188667,-73.9545877333,United States,New_York,8a2a10089277fff
22482,Food,51159,2010-03-12 01:02:48+00:00,40.7708188667,-73.9545877333,United States,New_York,8a2a10089277fff
22482,Food,234530,2010-04-11 16:25:36+00:00,40.7759548265,-73.9530610584,United States,New_York,8a2a10089a8ffff
22482,Food,614236,2010-03-28 16:05:17+00:00,40.7651855469,-73.9579279491,United States,New_York,8a2a100d44b7fff
37594,Food,614236,2010-04-18 17:00:51+00:00,40.7651855469,-73.9579279491,United States,New_York,8a2a100d44b7fff
22482,Food,566210,2010-03-21 13:22:18+00:00,40.6474299906,-73.7781330545,United States,New_York,8a2a103b1da7fff
22482,Food,758156,2010-03-20 22:09:07+00:00,40.7684256489,-73.9554841831,United States,New_York,8a2a1008925ffff
37594,Food,758156,2010-05-13 23:14:16+00:00,40.7684256489,-73.9554841831,United States,New_York,8a2a1008925ffff
22482,Food,283863,2010-03-12 11:42:27+00:00,40.7503665,-73.99258947,United States,New_York,8a2a100d2ca7fff
30603,Food,283863,2011-07-21 00:27:12+00:00,40.7503665,-73.99258947,United States,New_York,8a2a100d2ca7fff
22482,Food,297633,2010-03-12 01:41:14+00:00,40.7735917423,-73.9595603168,United States,New_York,8a2a1008939ffff
37594,Food,297633,2010-03-12 01:09:20+00:00,40.7735917423,-73.9595603168,United States,New_York,8a2a1008939ffff
22482,Food,677545,2010-03-10 00:22:05+00:00,40.77875339,-73.95433598,United States,New_York,8a2a1008914ffff
37594,Food,677545,2010-03-09 23:56:22+00:00,40.77875339,-73.95433598,United States,New_York,8a2a1008914ffff
22482,Food,181601,2010-03-09 23:00:26+00:00,40.7569957784,-73.9716388728,United States,New_York,8a2a100d605ffff
55516,Food,181601,2010-06-04 22:00:01+00:00,40.7569957784,-73.9716388728,United States,New_York,8a2a100d605ffff
92583,Food,181601,2010-10-25 19:39:41+00:00,40.7569957784,-73.9716388728,United States,New_York,8a2a100d605ffff
92583,Food,181601,2010-07-27 17:22:15+00:00,40.7569957784,-73.9716388728,United States,New_York,8a2a100d605ffff
92583,Food,181601,2010-07-15 19:00:57+00:00,40.7569957784,-73.9716388728,United States,New_York,8a2a100d605ffff
92583,Food,181601,2010-07-13 17:07:55+00:00,40.7569957784,-73.9716388728,United States,New_York,8a2a100d605ffff
22482,Food,188011,2010-03-07 18:25:10+00:00,40.75863659,-73.97013264,United States,New_York,8a2a100d6067fff
262495,Food,188011,2010-07-07 03:24:08+00:00,40.75863659,-73.97013264,United States,New_York,8a2a100d6067fff
55516,Food,188011,2010-06-05 16:44:23+00:00,40.75863659,-73.97013264,United States,New_York,8a2a100d6067fff
92583,Food,188011,2010-08-05 16:41:40+00:00,40.75863659,-73.97013264,United States,New_York,8a2a100d6067fff
22482,Food,458012,2010-02-22 14:18:06+00:00,40.7708352956,-73.9592541157,United States,New_York,8a2a100892affff
197017,Food,458012,2010-05-14 19:23:02+00:00,40.7708352956,-73.9592541157,United States,New_York,8a2a100892affff
84655,Food,458012,2010-08-06 15:24:56+00:00,40.7708352956,-73.9592541157,United States,New_York,8a2a100892affff
22482,Food,549014,2010-02-13 01:38:30+00:00,40.77174055,-73.95988029,United States,New_York,8a2a100892affff
197017,Food,549014,2010-05-14 19:18:58+00:00,40.77174055,-73.95988029,United States,New_York,8a2a100892affff
22482,Food,243388,2010-02-07 01:18:58+00:00,40.7764751727,-73.9566505166,United States,New_York,8a2a1008904ffff
22482,Food,396830,2010-02-03 00:40:20+00:00,40.78211456,-73.9826371,United States,New_York,8a2a1008b8c7fff
22482,Food,318611,2010-02-01 15:25:09+00:00,40.7678180944,-73.9683205289,United States,New_York,8a2a100d699ffff
30603,Food,318611,2011-07-21 00:05:06+00:00,40.7678180944,-73.9683205289,United States,New_York,8a2a100d699ffff
470092,Food,318611,2010-12-28 03:52:46+00:00,40.7678180944,-73.9683205289,United States,New_York,8a2a100d699ffff
130056,Food,22806,2011-05-25 14:53:55+00:00,40.7358847426,-74.0049684048,United States,New_York,8a2a10721a47fff
4906,Food,22806,2009-11-29 22:45:42+00:00,40.7358847426,-74.0049684048,United States,New_York,8a2a10721a47fff
30603,Food,22806,2011-07-20 23:38:37+00:00,40.7358847426,-74.0049684048,United States,New_York,8a2a10721a47fff
84655,Food,22806,2010-06-20 19:59:35+00:00,40.7358847426,-74.0049684048,United States,New_York,8a2a10721a47fff
84655,Food,22806,2010-05-09 21:52:04+00:00,40.7358847426,-74.0049684048,United States,New_York,8a2a10721a47fff
84655,Food,22806,2010-04-24 00:44:16+00:00,40.7358847426,-74.0049684048,United States,New_York,8a2a10721a47fff
84655,Food,22806,2010-04-15 23:38:23+00:00,40.7358847426,-74.0049684048,United States,New_York,8a2a10721a47fff
84655,Food,22806,2010-03-05 00:10:32+00:00,40.7358847426,-74.0049684048,United States,New_York,8a2a10721a47fff
177299,Food,22806,2010-07-08 23:58:38+00:00,40.7358847426,-74.0049684048,United States,New_York,8a2a10721a47fff
8031,Food,22806,2010-11-26 20:31:31+00:00,40.7358847426,-74.0049684048,United States,New_York,8a2a10721a47fff
130056,Food,28125,2011-05-24 11:36:34+00:00,40.7456597669,-73.9879967273,United States,New_York,8a2a100d21a7fff
33115,Food,28125,2010-03-21 13:39:33+00:00,40.7456597669,-73.9879967273,United States,New_York,8a2a100d21a7fff
33115,Food,28125,2010-03-18 11:51:05+00:00,40.7456597669,-73.9879967273,United States,New_York,8a2a100d21a7fff
37115,Food,28125,2009-12-10 15:38:15+00:00,40.7456597669,-73.9879967273,United States,New_York,8a2a100d21a7fff
133080,Food,28125,2011-06-08 14:03:14+00:00,40.7456597669,-73.9879967273,United States,New_York,8a2a100d21a7fff
133080,Food,28125,2011-04-06 14:09:50+00:00,40.7456597669,-73.9879967273,United States,New_York,8a2a100d21a7fff
133080,Food,28125,2010-12-15 01:13:26+00:00,40.7456597669,-73.9879967273,United States,New_York,8a2a100d21a7fff
133080,Food,28125,2010-11-17 16:48:10+00:00,40.7456597669,-73.9879967273,United States,New_York,8a2a100d21a7fff
219708,Food,28125,2011-05-01 21:33:15+00:00,40.7456597669,-73.9879967273,United States,New_York,8a2a100d21a7fff
219708,Food,28125,2011-03-10 19:19:29+00:00,40.7456597669,-73.9879967273,United States,New_York,8a2a100d21a7fff
